playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,W,L,GS,CG,SHO,SV,IPouts,ER,HR_right,BAOpp,ERA,WP,BK,BFP,GF,Training_Validation
gloadro01,2011,1600000.0,1,93,0,113,3,29,8,0,0,8,0,0,3,23,0,0,0,0,2,,,,,,,,,,,,,,,,Training
ramirha01,2012,15000000.0,3,157,0,604,79,155,29,4,24,92,21,7,54,132,4,6,0,3,17,,,,,,,,,,,,,,,,Training
solarya01,2016,525500.0,1,109,0,405,55,116,26,1,15,71,1,1,30,63,1,5,0,3,7,,,,,,,,,,,,,,,,Validation
solarya01,2016,525500.0,1,109,0,405,55,116,26,1,15,71,1,1,30,63,1,5,0,3,7,,,,,,,,,,,,,,,,Validation
solarya01,2016,525500.0,1,109,0,405,55,116,26,1,15,71,1,1,30,63,1,5,0,3,7,,,,,,,,,,,,,,,,Validation
ensbemo01,2007,4350000.0,3,115,0,282,47,65,13,0,12,39,0,1,38,67,0,0,2,2,7,,,,,,,,,,,,,,,,Training
zumayjo01,2010,915000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,115,11,1,0.229,2.58,2,0,156,6,Training
amarial01,2014,511100.0,1,148,0,423,39,101,13,2,5,40,12,1,29,69,5,1,8,5,6,,,,,,,,,,,,,,,,Training
amarial01,2014,511100.0,1,148,0,423,39,101,13,2,5,40,12,1,29,69,5,1,8,5,6,,,,,,,,,,,,,,,,Training
amarial01,2014,511100.0,1,148,0,423,39,101,13,2,5,40,12,1,29,69,5,1,8,5,6,,,,,,,,,,,,,,,,Training
amarial01,2014,511100.0,1,148,0,423,39,101,13,2,5,40,12,1,29,69,5,1,8,5,6,,,,,,,,,,,,,,,,Training
lillyte01,2009,13000000.0,1,27,0,57,2,5,1,1,0,2,0,1,2,27,0,0,5,0,0,12,9,27,0,0,0,531,61,22,0.23,3.1,3,3,706,0,Training
dukeza01,2016,5000000.0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,183,16,2,0.43,4.56,4,0,258,13,Validation
dukeza01,2016,5000000.0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,183,16,2,0.43,4.56,4,0,258,13,Validation
blumge01,2007,900000.0,1,122,0,330,34,83,21,1,5,33,0,0,32,52,4,2,3,3,10,,,,,,,,,,,,,,,,Training
reimono01,2010,400000.0,1,39,0,116,9,24,5,0,3,14,0,0,12,26,0,1,0,2,6,,,,,,,,,,,,,,,,Training
scutama01,2008,1550000.0,1,145,0,517,76,138,23,1,7,60,7,2,57,65,0,5,6,7,8,,,,,,,,,,,,,,,,Training
leecl02,2009,6000000.0,3,34,0,38,2,7,2,0,0,1,0,0,1,14,0,0,2,0,1,14,13,34,6,2,0,695,83,17,0.539,6.53,7,0,969,0,Training
hamelco01,2014,22500000.0,1,30,0,62,1,13,2,0,0,0,0,0,0,28,0,0,7,0,0,9,9,30,0,0,0,614,56,14,0.235,2.46,6,1,829,0,Training
abadfe01,2016,1250000.0,3,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,1,140,19,4,0.475,9.04,1,1,198,15,Validation
abadfe01,2016,1250000.0,3,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,1,140,19,4,0.475,9.04,1,1,198,15,Validation
dunnmi01,2016,3450000.0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,127,16,5,0.27,3.4,2,0,176,5,Validation
snellia01,2007,408000.0,1,35,0,57,6,5,0,0,0,2,0,0,3,23,0,0,12,0,0,9,12,32,1,0,0,624,87,22,0.264,3.76,12,0,882,0,Training
nicasju01,2015,2300000.0,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,175,25,1,0.263,3.86,2,0,260,12,Training
gonzaca01,2012,5428571.0,1,135,0,518,89,157,31,5,22,85,20,5,56,115,11,2,0,3,11,,,,,,,,,,,,,,,,Training
brownan01,2008,395000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,105,12,3,0.187,3.09,0,0,147,13,Training
foulkke01,2006,7750000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,149,24,9,0.271,4.35,2,0,205,16,Training
hollima01,2007,4400000.0,1,158,0,636,120,216,50,6,36,137,11,4,63,126,7,10,0,4,23,,,,,,,,,,,,,,,,Training
gerutjo01,2009,1775000.0,3,122,0,274,40,63,13,0,9,35,6,2,19,43,1,1,0,4,8,,,,,,,,,,,,,,,,Training
ackledu01,2015,2600000.0,3,108,0,238,28,55,11,3,10,30,2,2,18,45,0,1,3,4,3,,,,,,,,,,,,,,,,Training
ackledu01,2015,2600000.0,3,108,0,238,28,55,11,3,10,30,2,2,18,45,0,1,3,4,3,,,,,,,,,,,,,,,,Training
ackledu01,2015,2600000.0,3,108,0,238,28,55,11,3,10,30,2,2,18,45,0,1,3,4,3,,,,,,,,,,,,,,,,Training
ackledu01,2015,2600000.0,3,108,0,238,28,55,11,3,10,30,2,2,18,45,0,1,3,4,3,,,,,,,,,,,,,,,,Training
ackledu01,2015,2600000.0,3,108,0,238,28,55,11,3,10,30,2,2,18,45,0,1,3,4,3,,,,,,,,,,,,,,,,Training
kazmisc01,2015,13000000.0,3,31,0,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,7,11,31,0,0,0,549,63,20,0.483,6.55,5,2,763,0,Training
kazmisc01,2015,13000000.0,3,31,0,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,7,11,31,0,0,0,549,63,20,0.483,6.55,5,2,763,0,Training
morilju01,2009,401000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0.333,22.5,0,0,12,2,Training
broxtjo01,2010,4000000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,22,187,28,4,0.27,4.04,1,0,271,46,Training
mclouna01,2012,1750000.0,3,89,0,266,39,64,14,1,7,20,12,1,27,61,1,2,2,1,2,,,,,,,,,,,,,,,,Training
hawkila01,2013,480000.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,13,212,23,6,0.264,2.93,1,0,288,28,Training
rodrise01,2014,1475000.0,1,96,0,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3,,,,,,,,,,,,,,,,Training
rodrise01,2014,1475000.0,1,96,0,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3,,,,,,,,,,,,,,,,Training
rodrise01,2014,1475000.0,1,96,0,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3,,,,,,,,,,,,,,,,Training
rodrise01,2014,1475000.0,1,96,0,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3,,,,,,,,,,,,,,,,Training
rodrise01,2014,1475000.0,1,96,0,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3,,,,,,,,,,,,,,,,Training
sizemgr01,2010,5766666.0,1,33,0,128,15,27,6,2,0,13,4,2,9,35,0,2,0,1,1,,,,,,,,,,,,,,,,Training
gordoal01,2012,4775000.0,1,161,0,642,93,189,51,5,14,72,10,5,73,140,3,3,0,3,14,,,,,,,,,,,,,,,,Training
thameer01,2012,485900.0,3,86,0,271,27,63,12,3,9,25,1,1,15,87,0,1,1,2,7,,,,,,,,,,,,,,,,Training
ojedaau01,2008,550000.0,1,105,0,231,27,56,9,2,0,17,0,0,26,24,2,10,4,1,6,,,,,,,,,,,,,,,,Training
burneaj01,2015,8500000.0,1,26,0,42,1,5,0,0,1,5,0,0,0,20,0,0,9,1,1,9,7,26,0,0,0,492,58,11,0.275,3.18,6,1,699,0,Training
pintore01,2010,1075000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,1,0.25,2.7,2,0,77,6,Training
wiggity01,2008,4350000.0,1,111,0,386,50,110,22,1,23,58,4,6,32,69,1,8,0,3,9,,,,,,,,,,,,,,,,Training
campato01,2013,497500.0,1,29,0,46,10,12,0,1,0,0,8,2,8,14,0,0,0,0,0,,,,,,,,,,,,,,,,Training
garcija02,2009,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
riskeda01,2008,4000000.0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,127,25,6,0.287,5.31,1,0,193,6,Training
hamelco01,2016,22500000.0,1,32,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15,5,32,0,0,0,602,74,24,0.243,3.32,4,1,848,0,Validation
marquja01,2009,9875000.0,1,38,0,64,7,11,3,0,0,8,0,0,2,14,0,0,9,0,0,15,13,33,2,1,0,648,97,15,0.267,4.04,6,1,921,0,Training
belisma01,2016,1250000.0,1,40,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,138,9,2,0.244,1.76,2,0,186,6,Validation
salech01,2012,500000.0,1,30,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,17,8,29,1,0,0,576,65,19,0.235,3.05,6,0,772,0,Training
olsensc01,2008,405000.0,1,34,0,62,1,8,0,0,0,3,0,0,3,28,0,0,8,0,0,8,11,33,0,0,0,605,94,30,0.253,4.2,5,0,855,0,Training
hernafe02,2012,19700000.0,1,33,0,3,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,13,9,33,5,5,0,696,79,14,0.241,3.06,13,2,939,0,Training
smithwi04,2014,502000.0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,197,27,6,0.248,3.7,7,0,286,6,Training
rheinjo01,2008,395330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
abreubo01,2011,9000000.0,1,142,0,502,54,127,30,1,8,60,21,5,78,113,5,1,1,3,8,,,,,,,,,,,,,,,,Training
damonjo01,2008,13000000.0,1,143,0,555,95,168,27,5,17,71,29,8,64,82,0,1,2,1,5,,,,,,,,,,,,,,,,Training
crispco01,2011,5750000.0,1,136,0,531,69,140,27,5,8,54,49,9,41,65,2,1,4,6,11,,,,,,,,,,,,,,,,Training
crabbca01,2008,390000.0,1,21,0,34,4,6,1,0,0,2,1,0,4,6,0,1,0,0,0,,,,,,,,,,,,,,,,Training
salasfe01,2016,2400000.0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,6,221,32,12,0.425,6.55,1,0,293,24,Validation
salasfe01,2016,2400000.0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,6,221,32,12,0.425,6.55,1,0,293,24,Validation
kimbrcr01,2015,9000000.0,1,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,39,178,17,6,0.185,2.58,4,0,239,53,Training
loducpa01,2008,5000000.0,3,67,0,173,16,42,9,0,0,15,1,0,15,11,0,5,0,0,10,,,,,,,,,,,,,,,,Training
winnra01,2009,9600000.0,1,149,0,538,65,141,33,5,2,51,16,2,47,93,2,1,3,8,6,,,,,,,,,,,,,,,,Training
harenda01,2014,10000000.0,1,32,0,54,2,10,1,0,0,5,0,0,3,20,0,0,3,0,1,13,11,32,0,0,0,558,83,27,0.252,4.02,8,1,776,0,Training
augenbr01,2011,414000.0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,6,1,0.407,9.53,1,0,31,1,Training
sweenma01,2008,600000.0,1,98,0,92,2,12,3,0,0,5,0,0,15,28,0,0,0,1,0,,,,,,,,,,,,,,,,Training
lockeje01,2014,513000.0,1,21,0,45,3,5,0,0,0,0,0,0,2,30,0,0,3,0,0,7,6,21,0,0,0,394,57,16,0.257,3.91,1,0,548,0,Training
troncra01,2010,416000.0,1,52,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,162,26,7,0.262,4.33,2,0,234,13,Training
beltrca01,2007,13571429.0,1,144,0,554,93,153,33,3,33,112,23,2,69,111,10,2,1,10,8,,,,,,,,,,,,,,,,Training
reedje03,2011,550000.0,1,7,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,Training
rondobr01,2015,510000.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,93,20,3,0.261,5.81,2,0,145,15,Training
streehu01,2016,8000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,9,67,16,5,0.337,6.45,0,0,105,21,Validation
kleskry01,2006,9000000.0,1,6,0,4,0,3,1,0,0,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,Training
richaga01,2013,495000.0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,17,1,0,1,435,67,12,0.269,4.16,11,0,620,6,Training
cookaa01,2006,1250000.0,1,32,0,58,1,3,0,0,0,0,0,0,4,21,0,0,13,0,0,9,15,32,0,0,0,638,100,17,0.288,4.23,2,0,915,0,Training
smithjo05,2008,398000.0,1,82,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,190,25,4,0.22,3.55,1,0,271,12,Training
gwynnto02,2011,675000.0,1,136,0,312,37,80,12,6,2,22,22,6,23,61,1,1,2,2,2,,,,,,,,,,,,,,,,Training
fasseje01,2006,750000.0,1,10,0,4,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,45,13,4,0.365,7.8,2,0,73,2,Training
arroybr01,2007,4125000.0,1,34,0,70,5,10,2,0,1,3,0,0,2,30,0,1,6,0,1,9,15,34,1,0,0,632,99,28,0.28,4.23,4,0,921,0,Training
galarar01,2011,2300000.0,1,8,0,15,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,3,4,8,0,0,0,128,28,13,0.281,5.91,1,1,198,0,Training
loftoke01,2006,3821236.0,1,129,0,469,79,141,15,12,3,41,32,5,45,42,1,0,6,2,16,,,,,,,,,,,,,,,,Training
rosentr01,2016,5600000.0,1,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,14,121,20,3,0.293,4.46,0,0,197,27,Validation
davisja02,2007,670000.0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,111,24,4,0.573,11.07,2,2,177,9,Training
lairdge01,2015,1000000.0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,Training
sanchan02,2007,380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
konerpa01,2009,12000000.0,1,152,0,546,75,151,30,1,28,88,1,0,58,89,4,10,0,7,15,,,,,,,,,,,,,,,,Training
durhara01,2008,7500000.0,3,128,0,370,64,107,35,0,6,45,8,4,53,72,1,2,0,1,7,,,,,,,,,,,,,,,,Training
martipe02,2006,14875000.0,1,23,0,38,2,4,1,0,0,1,0,0,2,16,0,0,9,0,0,9,8,23,0,0,0,398,66,19,0.22,4.48,2,1,550,0,Training
kinnejo01,2009,405000.0,1,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46,15,2,0.343,8.8,0,0,81,3,Training
galvifr01,2013,490000.0,1,70,0,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5,,,,,,,,,,,,,,,,Training
galvifr01,2013,490000.0,1,70,0,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5,,,,,,,,,,,,,,,,Training
galvifr01,2013,490000.0,1,70,0,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5,,,,,,,,,,,,,,,,Training
galvifr01,2013,490000.0,1,70,0,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5,,,,,,,,,,,,,,,,Training
paronch01,2007,420000.0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,121,16,1,0.307,3.57,2,0,180,12,Training
gosseph01,2016,513900.0,1,122,0,220,26,61,12,1,2,13,3,0,15,46,0,1,2,2,0,,,,,,,,,,,,,,,,Validation
gosseph01,2016,513900.0,1,122,0,220,26,61,12,1,2,13,3,0,15,46,0,1,2,2,0,,,,,,,,,,,,,,,,Validation
gosseph01,2016,513900.0,1,122,0,220,26,61,12,1,2,13,3,0,15,46,0,1,2,2,0,,,,,,,,,,,,,,,,Validation
gosseph01,2016,513900.0,1,122,0,220,26,61,12,1,2,13,3,0,15,46,0,1,2,2,0,,,,,,,,,,,,,,,,Validation
okajihi01,2007,1225000.0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,207,17,6,0.202,2.22,0,0,272,13,Training
guzmacr01,2008,4200000.0,1,138,0,579,77,183,35,5,9,55,6,5,23,57,1,5,1,4,10,,,,,,,,,,,,,,,,Training
arredjo01,2012,800000.0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,183,20,7,0.225,2.95,0,2,263,17,Training
rodrial01,2012,30000000.0,1,122,0,463,74,126,17,1,18,57,13,1,51,116,3,10,0,5,13,,,,,,,,,,,,,,,,Training
holadbr01,2014,502000.0,1,62,0,156,14,36,5,1,0,15,1,1,8,37,0,1,2,4,4,,,,,,,,,,,,,,,,Training
jeterde01,2008,21600000.0,1,150,0,596,88,179,25,3,11,69,11,5,52,85,0,9,7,4,24,,,,,,,,,,,,,,,,Training
fuentbr01,2007,3500000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,20,184,21,6,0.206,3.08,2,0,255,38,Training
jakubch01,2009,400000.0,1,35,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,8,1,0,0,279,55,15,0.254,5.32,8,1,390,6,Training
verlaju01,2009,3675000.0,1,35,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,19,9,35,3,1,0,720,92,20,0.243,3.45,8,4,982,0,Training
johjike01,2007,5933333.0,1,135,0,485,52,139,29,0,14,61,0,2,15,41,0,11,0,2,22,,,,,,,,,,,,,,,,Training
moustmi01,2016,5600000.0,1,27,0,104,12,25,6,0,7,13,0,1,9,13,0,0,0,0,5,,,,,,,,,,,,,,,,Validation
arroybr01,2014,9500000.0,1,15,0,27,5,6,0,0,0,0,0,0,0,12,0,0,4,0,0,7,4,14,1,0,0,258,39,10,0.279,4.08,2,0,357,0,Training
navardi01,2016,4000000.0,3,101,0,304,26,63,13,2,6,35,1,2,23,71,0,2,2,3,5,,,,,,,,,,,,,,,,Validation
navardi01,2016,4000000.0,3,101,0,304,26,63,13,2,6,35,1,2,23,71,0,2,2,3,5,,,,,,,,,,,,,,,,Validation
jamesch03,2006,327000.0,1,25,0,35,2,1,0,0,0,0,0,0,1,14,0,0,4,0,1,11,4,18,0,0,0,357,50,20,0.232,3.78,2,0,504,0,Training
morame01,2011,2350000.0,1,42,0,127,5,29,6,0,0,16,0,1,2,24,1,2,0,4,5,,,,,,,,,,,,,,,,Training
daviswa01,2010,404900.0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,29,0,0,0,504,76,24,0.255,4.07,4,0,722,0,Training
carraca01,2016,4500000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,25,1,1,0,439,54,21,0.24,3.32,4,1,599,0,Validation
purceda01,2009,403700.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,144,33,6,0.287,6.19,3,0,223,0,Training
ishiktr01,2015,1100000.0,3,44,0,63,6,13,3,0,1,8,0,0,9,20,0,0,0,0,2,,,,,,,,,,,,,,,,Training
ishiktr01,2015,1100000.0,3,44,0,63,6,13,3,0,1,8,0,0,9,20,0,0,0,0,2,,,,,,,,,,,,,,,,Training
ishiktr01,2015,1100000.0,3,44,0,63,6,13,3,0,1,8,0,0,9,20,0,0,0,0,2,,,,,,,,,,,,,,,,Training
florera01,2006,350000.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,125,26,5,0.29,5.62,1,0,196,10,Training
kellydo01,2010,405000.0,1,119,0,238,30,58,4,0,9,27,3,0,8,42,0,2,1,2,1,,,,,,,,,,,,,,,,Training
abreubo01,2010,9000000.0,1,154,0,573,88,146,41,1,20,78,24,10,87,132,3,2,0,5,13,,,,,,,,,,,,,,,,Training
jennida01,2015,523000.0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,169,25,3,0.256,3.99,4,0,244,17,Training
stulter01,2014,2750000.0,1,32,0,48,1,4,1,0,0,1,0,0,1,18,0,0,4,0,1,8,17,32,0,0,0,528,84,26,0.283,4.3,3,0,763,0,Training
hendrli01,2016,523400.0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,194,27,6,0.27,3.76,3,0,275,10,Validation
riverju01,2007,2025000.0,1,14,0,43,3,12,1,0,2,8,0,0,1,4,0,0,0,0,5,,,,,,,,,,,,,,,,Training
diazma02,2011,2125000.0,3,116,0,251,16,66,13,1,0,20,5,2,12,52,0,3,0,2,11,,,,,,,,,,,,,,,,Training
cairomi01,2007,750000.0,3,82,0,174,20,44,9,2,0,15,10,2,11,24,1,2,5,1,3,,,,,,,,,,,,,,,,Training
hernace02,2015,510000.0,1,127,0,405,57,110,20,4,1,35,19,5,40,86,1,2,4,1,6,,,,,,,,,,,,,,,,Training
hernace02,2015,510000.0,1,127,0,405,57,110,20,4,1,35,19,5,40,86,1,2,4,1,6,,,,,,,,,,,,,,,,Training
hernace02,2015,510000.0,1,127,0,405,57,110,20,4,1,35,19,5,40,86,1,2,4,1,6,,,,,,,,,,,,,,,,Training
burriem01,2016,925000.0,1,39,0,45,3,5,1,1,0,0,1,0,2,10,0,2,1,0,1,,,,,,,,,,,,,,,,Validation
burriem01,2016,925000.0,1,39,0,45,3,5,1,1,0,0,1,0,2,10,0,2,1,0,1,,,,,,,,,,,,,,,,Validation
burriem01,2016,925000.0,1,39,0,45,3,5,1,1,0,0,1,0,2,10,0,2,1,0,1,,,,,,,,,,,,,,,,Validation
burriem01,2016,925000.0,1,39,0,45,3,5,1,1,0,0,1,0,2,10,0,2,1,0,1,,,,,,,,,,,,,,,,Validation
balfogr01,2014,4000000.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,12,187,34,3,0.217,4.91,4,0,270,34,Training
floripe01,2015,521000.0,1,24,0,23,5,2,0,1,0,1,1,0,2,12,0,0,0,0,0,,,,,,,,,,,,,,,,Training
floripe01,2015,521000.0,1,24,0,23,5,2,0,1,0,1,1,0,2,12,0,0,0,0,0,,,,,,,,,,,,,,,,Training
zaungr01,2010,1900000.0,1,28,0,102,11,27,7,0,2,14,0,0,11,12,0,3,0,1,6,,,,,,,,,,,,,,,,Training
trumbma01,2014,4800000.0,1,88,0,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8,,,,,,,,,,,,,,,,Training
trumbma01,2014,4800000.0,1,88,0,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8,,,,,,,,,,,,,,,,Training
furcara01,2010,9500000.0,1,97,0,383,66,115,23,7,8,43,22,4,40,60,5,1,2,2,5,,,,,,,,,,,,,,,,Training
verasjo01,2007,382475.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,6,0,0.176,5.79,1,0,41,3,Training
oflaher01,2012,2490000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,172,11,3,0.229,1.73,1,0,230,7,Training
ludwiry01,2009,3700000.0,1,139,0,486,63,129,20,1,22,97,4,2,41,106,3,7,1,4,5,,,,,,,,,,,,,,,,Training
vogtst01,2012,480000.0,1,18,0,25,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,Training
koskico01,2007,5750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
lombast02,2012,481000.0,1,126,0,384,40,105,16,3,3,27,5,3,19,46,1,6,6,1,1,,,,,,,,,,,,,,,,Training
liriafr01,2015,11666666.0,1,31,0,65,4,11,2,0,1,7,0,0,0,28,0,0,2,0,0,12,7,31,0,0,0,560,70,15,0.223,3.38,10,1,773,0,Training
ramirha01,2016,22750000.0,1,147,0,549,81,157,28,1,30,111,9,3,60,120,5,7,0,4,17,,,,,,,,,,,,,,,,Validation
rzepcma01,2013,1100000.0,3,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,11,2,0.523,8.73,0,0,129,10,Training
rzepcma01,2013,1100000.0,3,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,11,2,0.523,8.73,0,0,129,10,Training
youklke01,2006,354600.0,1,147,0,569,100,159,42,2,13,72,5,2,91,120,0,9,0,11,12,,,,,,,,,,,,,,,,Training
bushda01,2008,2550000.0,1,32,0,57,2,5,1,0,0,0,0,0,1,21,0,0,5,0,0,9,10,29,0,0,0,555,86,29,0.234,4.18,2,1,763,0,Training
murphto03,2007,382500.0,1,20,0,38,2,7,1,0,0,2,0,0,0,9,0,1,0,0,1,,,,,,,,,,,,,,,,Training
jeffrje01,2016,519100.0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,27,174,15,2,0.489,4.92,3,0,241,41,Validation
jeffrje01,2016,519100.0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,27,174,15,2,0.489,4.92,3,0,241,41,Validation
soriajo01,2009,1000000.0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,30,159,13,5,0.219,2.21,3,0,222,41,Training
gregelu01,2013,3200000.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,4,199,20,3,0.203,2.71,1,0,268,17,Training
familje01,2015,523925.0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,43,234,16,6,0.207,1.85,4,0,308,65,Training
tallebr01,2006,327000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,163,23,5,0.238,3.81,2,1,229,8,Training
dumatph01,2009,401500.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39,10,4,0.25,6.92,0,0,64,2,Training
heltoto01,2008,16600000.0,1,83,0,299,39,79,16,0,7,29,0,0,61,50,8,1,0,0,9,,,,,,,,,,,,,,,,Training
mitrese01,2006,330000.0,1,16,0,12,2,2,1,0,0,1,0,0,0,4,0,0,2,0,0,1,5,7,0,0,0,123,26,7,0.275,5.71,1,0,189,3,Training
heilmaa01,2007,453000.0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1,258,29,8,0.224,3.03,2,0,352,28,Training
huch01,2008,390000.0,1,65,0,116,16,21,2,2,0,9,2,0,11,23,4,0,2,0,5,,,,,,,,,,,,,,,,Training
